SessionID,Session Start Time,Session End Time,DateTime,Date,Time,Year,Month,Hour,Notes,Channel Type,id,Space Use Coordinate X,Space Use Coordinate Y,Space Use Coordinate XY,Space Use Coordinate NegitiveX,MetersPerCellConversion,X,Y
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:35,11/22/2019,11:35:38,2019,11,11,,Interval,G,104,93,"104, 93",-104,,520614.332,3705065.655
136,11/22/2019 11:05,11/22/2019 11:35,11/22/2019 11:35,11/22/2019,11:35:38,2019,11,11,,Interval,L,30,116,"30, 116",-30,,520638.8901,3705073.311
137,11/22/2019 9:39,11/22/2019 9:55,11/22/2019 9:49,11/22/2019,9:49:58,2019,11,9,1 interval session,Interval,G,20,79,"20, 79",-20,,520642.2201,3705061.032
137,11/22/2019 9:39,11/22/2019 9:55,11/22/2019 9:49,11/22/2019,9:49:58,2019,11,9,1 interval session,Interval,L,13,116,"13, 116",-13,,520644.5333,3705073.316
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:13,11/22/2019,10:13:41,2019,11,10,,Interval,B,326,202,"326, 202",-326,,520540.6072,3705101.775
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:13,11/22/2019,10:13:41,2019,11,10,,Interval,G,443,202,"443, 202",-443,,520501.7685,3705101.742
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:13,11/22/2019,10:13:41,2019,11,10,,Interval,L,291,229,"291, 229",-291,,520552.2178,3705110.748
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:23,11/22/2019,10:23:41,2019,11,10,,Interval,B,496,77,"496, 77",-496,,520484.2106,3705060.232
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:23,11/22/2019,10:23:41,2019,11,10,,Interval,G,521,106,"521, 106",-521,,520475.9035,3705069.852
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:23,11/22/2019,10:23:41,2019,11,10,,Interval,L,482,93,"482, 93",-482,,520488.8534,3705065.548
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:33,11/22/2019,10:33:41,2019,11,10,,Interval,B,475,208,"475, 208",-475,,520491.1443,3705103.724
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:33,11/22/2019,10:33:41,2019,11,10,,Interval,G,513,68,"513, 68",-513,,520478.5699,3705057.24
138,11/22/2019 10:03,11/22/2019 10:33,11/22/2019 10:33,11/22/2019,10:33:41,2019,11,10,,Interval,L,461,63,"461, 63",-461,,520495.833,3705055.595
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:44,11/22/2019,10:44:47,2019,11,10,,Interval,B,367,273,"367, 273",-367,,520526.9768,3705125.332
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:44,11/22/2019,10:44:47,2019,11,10,,Interval,G,218,277,"218, 277",-218,,520576.4368,3705126.702
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:44,11/22/2019,10:44:47,2019,11,10,,Interval,L,217,264,"217, 264",-217,,520576.7725,3705122.387
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:54,11/22/2019,10:54:47,2019,11,10,,Interval,B,434,212,"434, 212",-434,,520504.7533,3705105.064
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:54,11/22/2019,10:54:47,2019,11,10,,Interval,G,456,205,"456, 205",-456,,520497.4523,3705102.734
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 10:54,11/22/2019,10:54:47,2019,11,10,,Interval,L,413,221,"413, 221",-413,,520511.7217,3705108.057
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 11:04,11/22/2019,11:04:47,2019,11,11,,Interval,B,468,179,"468, 179",-468,,520493.4762,3705094.1
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 11:04,11/22/2019,11:04:47,2019,11,11,,Interval,G,418,210,"418, 210",-418,,520510.0651,3705104.405
139,11/22/2019 10:34,11/22/2019 11:04,11/22/2019 11:04,11/22/2019,11:04:47,2019,11,11,,Interval,L,451,142,"451, 142",-451,,520499.13,3705081.822
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:46,11/22/2019,11:46:31,2019,11,11,,Interval,B,497,56,"497, 56",-497,,520483.8846,3705053.261
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:46,11/22/2019,11:46:31,2019,11,11,,Interval,G,384,85,"384, 85",-384,,520521.3872,3705062.92
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:46,11/22/2019,11:46:31,2019,11,11,,Interval,L,397,75,"397, 75",-397,,520517.0746,3705059.597
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:56,11/22/2019,11:56:31,2019,11,11,,Interval,B,404,63,"404, 63",-404,,520514.7544,3705055.611
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:56,11/22/2019,11:56:31,2019,11,11,,Interval,G,306,220,"306, 220",-306,,520547.2411,3705107.756
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 11:56,11/22/2019,11:56:31,2019,11,11,,Interval,L,237,213,"237, 213",-237,,520570.1479,3705105.452
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 12:06,11/22/2019,12:06:31,2019,11,12,,Interval,B,417,103,"417, 103",-417,,520510.4276,3705068.886
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 12:06,11/22/2019,12:06:31,2019,11,12,,Interval,G,380,252,"380, 252",-380,,520522.6674,3705118.357
140,11/22/2019 11:36,11/22/2019 12:06,11/22/2019 12:06,11/22/2019,12:06:31,2019,11,12,,Interval,L,181,239,"181, 239",-181,,520588.7299,3705114.099
141,11/22/2019 12:39,11/22/2019 13:09,11/22/2019 12:49,11/22/2019,12:49:15,2019,11,12,,Interval,B,372,268,"372, 268",-372,,520525.3185,3705123.671
141,11/22/2019 12:39,11/22/2019 13:09,11/22/2019 12:49,11/22/2019,12:49:15,2019,11,12,,Interval,G,433,212,"433, 212",-433,,520505.0852,3705105.064
141,11/22/2019 12:39,11/22/2019 13:09,11/22/2019 12:49,11/22/2019,12:49:15,2019,11,12,,Interval,L,418,219,"418, 219",-418,,520510.0625,3705107.392
141,11/22/2019 12:39,11/22/2019 13:09,11/22/2019 12:59,11/22/2019,12:59:15,2019,11,12,,Interval,B,448,208,"448, 208",-448,,520500.1071,3705103.732
141,11/22/2019 12:39,11/22/2019 13:09,11/22/2019 12:59,11/22/2019,12:59:15,2019,11,12,,Interval,G,513,69,"513, 69",-513,,520478.5697,3705057.572
141,11/22/2019 12:39,11/22/2019 13:09,11/22/2019 12:59,11/22/2019,12:59:15,2019,11,12,,Interval,L,487,100,"487, 100",-487,,520487.1916,3705067.87
141,11/22/2019 12:39,11/22/2019 13:09,11/22/2019 13:09,11/22/2019,13:09:15,2019,11,13,,Interval,B,235,271,"235, 271",-235,,520570.7953,3705124.706
141,11/22/2019 12:39,11/22/2019 13:09,11/22/2019 13:09,11/22/2019,13:09:15,2019,11,13,,Interval,G,261,217,"261, 217",-261,,520562.1799,3705106.773
141,11/22/2019 12:39,11/22/2019 13:09,11/22/2019 13:09,11/22/2019,13:09:15,2019,11,13,,Interval,L,176,217,"176, 217",-176,,520590.396,3705106.797
142,11/22/2019 13:10,11/22/2019 13:24,11/22/2019 13:20,11/22/2019,13:20:11,2019,11,13,1 interval session,Interval,B,28,148,"28, 148",-28,,520639.5448,3705083.935
142,11/22/2019 13:10,11/22/2019 13:24,11/22/2019 13:20,11/22/2019,13:20:11,2019,11,13,1 interval session,Interval,G,15,137,"15, 137",-15,,520643.8634,3705080.287
142,11/22/2019 13:10,11/22/2019 13:24,11/22/2019 13:20,11/22/2019,13:20:11,2019,11,13,1 interval session,Interval,L,44,94,"44, 94",-44,,520634.249,3705066.004
143,11/22/2019 12:07,11/22/2019 12:37,11/22/2019 12:17,11/22/2019,12:17:53,2019,11,12,,Interval,B,351,139,"351, 139",-351,,520532.3263,3705080.855
143,11/22/2019 12:07,11/22/2019 12:37,11/22/2019 12:17,11/22/2019,12:17:53,2019,11,12,,Interval,G,384,242,"384, 242",-384,,520521.3424,3705115.037
143,11/22/2019 12:07,11/22/2019 12:37,11/22/2019 12:17,11/22/2019,12:17:53,2019,11,12,,Interval,L,176,237,"176, 237",-176,,520590.3903,3705113.436
143,11/22/2019 12:07,11/22/2019 12:37,11/22/2019 12:27,11/22/2019,12:27:53,2019,11,12,,Interval,B,278,119,"278, 119",-278,,520556.5646,3705074.237
143,11/22/2019 12:07,11/22/2019 12:37,11/22/2019 12:27,11/22/2019,12:27:53,2019,11,12,,Interval,G,416,221,"416, 221",-416,,520510.7259,3705108.057
143,11/22/2019 12:07,11/22/2019 12:37,11/22/2019 12:27,11/22/2019,12:27:53,2019,11,12,,Interval,L,380,254,"380, 254",-380,,520522.6668,3705119.021
143,11/22/2019 12:07,11/22/2019 12:37,11/22/2019 12:37,11/22/2019,12:37:53,2019,11,12,,Interval,B,342,249,"342, 249",-342,,520535.2825,3705117.372
143,11/22/2019 12:07,11/22/2019 12:37,11/22/2019 12:37,11/22/2019,12:37:53,2019,11,12,,Interval,G,407,205,"407, 205",-407,,520513.718,3705102.748
143,11/22/2019 12:07,11/22/2019 12:37,11/22/2019 12:37,11/22/2019,12:37:53,2019,11,12,,Interval,L,368,267,"368, 267",-368,,520526.6466,3705123.34
144,11/22/2019 13:33,11/22/2019 14:03,11/22/2019 13:43,11/22/2019,13:43:49,2019,11,13,,Interval,B,569,134,"569, 134",-569,,520459.9617,3705079.133
144,11/22/2019 13:33,11/22/2019 14:03,11/22/2019 13:43,11/22/2019,13:43:49,2019,11,13,,Interval,G,284,130,"284, 130",-284,,520554.5697,3705077.886
144,11/22/2019 13:33,11/22/2019 14:03,11/22/2019 13:43,11/22/2019,13:43:49,2019,11,13,,Interval,L,254,105,"254, 105",-254,,520564.5355,3705069.596
144,11/22/2019 13:33,11/22/2019 14:03,11/22/2019 13:53,11/22/2019,13:53:49,2019,11,13,,Interval,B,48,108,"48, 108",-48,,520632.9172,3705070.651
144,11/22/2019 13:33,11/22/2019 14:03,11/22/2019 13:53,11/22/2019,13:53:49,2019,11,13,,Interval,G,66,107,"66, 107",-66,,520626.9423,3705070.314
144,11/22/2019 13:33,11/22/2019 14:03,11/22/2019 13:53,11/22/2019,13:53:49,2019,11,13,,Interval,L,57,86,"57, 86",-57,,520629.9359,3705063.345
144,11/22/2019 13:33,11/22/2019 14:03,11/22/2019 14:03,11/22/2019,14:03:49,2019,11,14,,Interval,B,16,161,"16, 161",-16,,520643.5246,3705088.253
144,11/22/2019 13:33,11/22/2019 14:03,11/22/2019 14:03,11/22/2019,14:03:49,2019,11,14,,Interval,G,18,142,"18, 142",-18,,520642.8661,3705081.946
144,11/22/2019 13:33,11/22/2019 14:03,11/22/2019 14:03,11/22/2019,14:03:49,2019,11,14,,Interval,L,17,149,"17, 149",-17,,520643.1961,3705084.27
145,11/22/2019 14:04,11/22/2019 14:34,11/22/2019 14:14,11/22/2019,14:14:41,2019,11,14,2 interval session,Interval,B,16,154,"16, 154",-16,,520643.5266,3705085.93
145,11/22/2019 14:04,11/22/2019 14:34,11/22/2019 14:14,11/22/2019,14:14:41,2019,11,14,2 interval session,Interval,G,18,145,"18, 145",-18,,520642.8652,3705082.942
145,11/22/2019 14:04,11/22/2019 14:34,11/22/2019 14:14,11/22/2019,14:14:41,2019,11,14,2 interval session,Interval,L,25,149,"25, 149",-25,,520640.5404,3705084.267
145,11/22/2019 14:04,11/22/2019 14:34,11/22/2019 14:24,11/22/2019,14:24:41,2019,11,14,2 interval session,Interval,B,14,152,"14, 152",-14,,520644.1911,3705085.266
145,11/22/2019 14:04,11/22/2019 14:34,11/22/2019 14:24,11/22/2019,14:24:41,2019,11,14,2 interval session,Interval,G,14,139,"14, 139",-14,,520644.1948,3705080.951
145,11/22/2019 14:04,11/22/2019 14:34,11/22/2019 14:24,11/22/2019,14:24:41,2019,11,14,2 interval session,Interval,L,34,115,"34, 115",-34,,520637.5625,3705072.978
151,2/26/2020 9:59,2/26/2020 10:29,2/26/2020 10:09,2/26/2020,10:09:40,2020,2,10,,Interval,B,452,140,"452, 140",-452,,520498.7986,3705081.158
151,2/26/2020 9:59,2/26/2020 10:29,2/26/2020 10:09,2/26/2020,10:09:40,2020,2,10,,Interval,G,449,52,"449, 52",-449,,520499.8196,3705051.947
151,2/26/2020 9:59,2/26/2020 10:29,2/26/2020 10:09,2/26/2020,10:09:40,2020,2,10,,Interval,L,408,44,"408, 44",-408,,520513.432,3705049.303
151,2/26/2020 9:59,2/26/2020 10:29,2/26/2020 10:19,2/26/2020,10:19:40,2020,2,10,,Interval,B,432,57,"432, 57",-432,,520505.4614,3705053.612
151,2/26/2020 9:59,2/26/2020 10:29,2/26/2020 10:19,2/26/2020,10:19:40,2020,2,10,,Interval,G,185,64,"185, 64",-185,,520587.452,3705056.006
151,2/26/2020 9:59,2/26/2020 10:29,2/26/2020 10:19,2/26/2020,10:19:40,2020,2,10,,Interval,L,200,62,"200, 62",-200,,520582.4733,3705055.337
151,2/26/2020 9:59,2/26/2020 10:29,2/26/2020 10:29,2/26/2020,10:29:40,2020,2,10,,Interval,B,196,64,"196, 64",-196,,520583.8005,3705056.003
151,2/26/2020 9:59,2/26/2020 10:29,2/26/2020 10:29,2/26/2020,10:29:40,2020,2,10,,Interval,G,216,236,"216, 236",-216,,520577.1124,3705113.093
151,2/26/2020 9:59,2/26/2020 10:29,2/26/2020 10:29,2/26/2020,10:29:40,2020,2,10,,Interval,L,122,206,"122, 206",-122,,520608.3246,3705103.161
152,2/26/2020 10:39,2/26/2020 11:09,2/26/2020 10:49,2/26/2020,10:49:50,2020,2,10,,Interval,B,128,108,"128, 108",-128,,520606.3608,3705070.628
152,2/26/2020 10:39,2/26/2020 11:09,2/26/2020 10:49,2/26/2020,10:49:50,2020,2,10,,Interval,G,479,123,"479, 123",-479,,520489.8407,3705075.507
152,2/26/2020 10:39,2/26/2020 11:09,2/26/2020 10:49,2/26/2020,10:49:50,2020,2,10,,Interval,L,337,100,"337, 100",-337,,520536.9847,3705067.913
152,2/26/2020 10:39,2/26/2020 11:09,2/26/2020 10:59,2/26/2020,10:59:50,2020,2,10,,Interval,B,23,116,"23, 116",-23,,520641.2137,3705073.313
152,2/26/2020 10:39,2/26/2020 11:09,2/26/2020 10:59,2/26/2020,10:59:50,2020,2,10,,Interval,G,36,157,"36, 157",-36,,520636.8866,3705086.92
152,2/26/2020 10:39,2/26/2020 11:09,2/26/2020 10:59,2/26/2020,10:59:50,2020,2,10,,Interval,L,34,147,"34, 147",-34,,520637.5534,3705083.601
152,2/26/2020 10:39,2/26/2020 11:09,2/26/2020 11:09,2/26/2020,11:09:50,2020,2,11,,Interval,B,15,141,"15, 141",-15,,520643.8622,3705081.615
152,2/26/2020 10:39,2/26/2020 11:09,2/26/2020 11:09,2/26/2020,11:09:50,2020,2,11,,Interval,G,196,253,"196, 253",-196,,520583.7466,3705118.742
152,2/26/2020 10:39,2/26/2020 11:09,2/26/2020 11:09,2/26/2020,11:09:50,2020,2,11,,Interval,L,179,210,"179, 210",-179,,520589.4021,3705104.473
154,2/26/2020 11:10,2/26/2020 11:40,2/26/2020 11:20,2/26/2020,11:20:31,2020,2,11,,Interval,B,12,132,"12, 132",-12,,520644.8607,3705078.628
154,2/26/2020 11:10,2/26/2020 11:40,2/26/2020 11:20,2/26/2020,11:20:31,2020,2,11,,Interval,G,17,149,"17, 149",-17,,520643.1961,3705084.27
154,2/26/2020 11:10,2/26/2020 11:40,2/26/2020 11:20,2/26/2020,11:20:31,2020,2,11,,Interval,L,30,120,"30, 120",-30,,520638.8889,3705074.639
154,2/26/2020 11:10,2/26/2020 11:40,2/26/2020 11:30,2/26/2020,11:30:31,2020,2,11,,Interval,B,15,146,"15, 146",-15,,520643.8608,3705083.274
154,2/26/2020 11:10,2/26/2020 11:40,2/26/2020 11:30,2/26/2020,11:30:31,2020,2,11,,Interval,G,16,140,"16, 140",-16,,520643.5306,3705081.282
154,2/26/2020 11:10,2/26/2020 11:40,2/26/2020 11:30,2/26/2020,11:30:31,2020,2,11,,Interval,L,17,132,"17, 132",-17,,520643.2009,3705078.626
154,2/26/2020 11:10,2/26/2020 11:40,2/26/2020 11:40,2/26/2020,11:40:31,2020,2,11,,Interval,B,16,149,"16, 149",-16,,520643.528,3705084.27
154,2/26/2020 11:10,2/26/2020 11:40,2/26/2020 11:40,2/26/2020,11:40:31,2020,2,11,,Interval,G,14,125,"14, 125",-14,,520644.1988,3705076.304
154,2/26/2020 11:10,2/26/2020 11:40,2/26/2020 11:40,2/26/2020,11:40:31,2020,2,11,,Interval,L,14,137,"14, 137",-14,,520644.1953,3705080.287
155,2/26/2020 13:37,2/26/2020 14:07,2/26/2020 13:47,2/26/2020,13:47:58,2020,2,13,,Interval,B,563,175,"563, 175",-563,,520461.9417,3705092.745
155,2/26/2020 13:37,2/26/2020 14:07,2/26/2020 13:47,2/26/2020,13:47:58,2020,2,13,,Interval,G,16,146,"16, 146",-16,,520643.5289,3705083.274
155,2/26/2020 13:37,2/26/2020 14:07,2/26/2020 13:47,2/26/2020,13:47:58,2020,2,13,,Interval,L,15,159,"15, 159",-15,,520643.8571,3705087.59
155,2/26/2020 13:37,2/26/2020 14:07,2/26/2020 13:57,2/26/2020,13:57:58,2020,2,13,,Interval,B,13,143,"13, 143",-13,,520644.5256,3705082.279
155,2/26/2020 13:37,2/26/2020 14:07,2/26/2020 13:57,2/26/2020,13:57:58,2020,2,13,,Interval,G,25,156,"25, 156",-25,,520640.5384,3705086.591
155,2/26/2020 13:37,2/26/2020 14:07,2/26/2020 13:57,2/26/2020,13:57:58,2020,2,13,,Interval,L,29,169,"29, 169",-29,,520639.2069,3705090.905
155,2/26/2020 13:37,2/26/2020 14:07,2/26/2020 14:07,2/26/2020,14:07:58,2020,2,14,,Interval,B,17,151,"17, 151",-17,,520643.1955,3705084.934
155,2/26/2020 13:37,2/26/2020 14:07,2/26/2020 14:07,2/26/2020,14:07:58,2020,2,14,,Interval,G,21,137,"21, 137",-21,,520641.8717,3705080.285
155,2/26/2020 13:37,2/26/2020 14:07,2/26/2020 14:07,2/26/2020,14:07:58,2020,2,14,,Interval,L,17,141,"17, 141",-17,,520643.1983,3705081.614
157,2/26/2020 14:17,2/26/2020 14:47,2/26/2020 14:27,2/26/2020,14:27:25,2020,2,14,,Interval,B,14,144,"14, 144",-14,,520644.1933,3705082.611
157,2/26/2020 14:17,2/26/2020 14:47,2/26/2020 14:27,2/26/2020,14:27:25,2020,2,14,,Interval,G,15,132,"15, 132",-15,,520643.8648,3705078.627
157,2/26/2020 14:17,2/26/2020 14:47,2/26/2020 14:27,2/26/2020,14:27:25,2020,2,14,,Interval,L,40,181,"40, 181",-40,,520635.552,3705094.886
157,2/26/2020 14:17,2/26/2020 14:47,2/26/2020 14:37,2/26/2020,14:37:25,2020,2,14,,Interval,B,14,149,"14, 149",-14,,520644.1919,3705084.27
157,2/26/2020 14:17,2/26/2020 14:47,2/26/2020 14:37,2/26/2020,14:37:25,2020,2,14,,Interval,G,18,159,"18, 159",-18,,520642.8613,3705087.589
157,2/26/2020 14:17,2/26/2020 14:47,2/26/2020 14:37,2/26/2020,14:37:25,2020,2,14,,Interval,L,20,169,"20, 169",-20,,520642.1945,3705090.908
157,2/26/2020 14:17,2/26/2020 14:47,2/26/2020 14:47,2/26/2020,14:47:25,2020,2,14,,Interval,B,16,155,"16, 155",-16,,520643.5263,3705086.262
157,2/26/2020 14:17,2/26/2020 14:47,2/26/2020 14:47,2/26/2020,14:47:25,2020,2,14,,Interval,G,31,165,"31, 165",-31,,520638.5441,3705089.577
157,2/26/2020 14:17,2/26/2020 14:47,2/26/2020 14:47,2/26/2020,14:47:25,2020,2,14,,Interval,L,80,197,"80, 197",-80,,520622.2693,3705100.185
158,2/27/2020 11:18,2/27/2020 11:35,2/27/2020 11:28,2/27/2020,11:28:24,2020,2,11,,Interval,G,534,100,"534, 100",-534,,520471.5898,3705067.857
158,2/27/2020 11:18,2/27/2020 11:35,2/27/2020 11:28,2/27/2020,11:28:24,2020,2,11,,Interval,L,396,181,"396, 181",-396,,520517.3764,3705094.784
160,2/27/2020 13:12,2/27/2020 13:42,2/27/2020 13:22,2/27/2020,13:22:17,2020,2,13,,Interval,B,175,236,"175, 236",-175,,520590.7225,3705113.105
160,2/27/2020 13:12,2/27/2020 13:42,2/27/2020 13:22,2/27/2020,13:22:17,2020,2,13,,Interval,G,562,181,"562, 181",-562,,520462.272,3705094.737
160,2/27/2020 13:12,2/27/2020 13:42,2/27/2020 13:22,2/27/2020,13:22:17,2020,2,13,,Interval,L,523,189,"523, 189",-523,,520475.2159,3705097.404
160,2/27/2020 13:12,2/27/2020 13:42,2/27/2020 13:32,2/27/2020,13:32:17,2020,2,13,,Interval,B,122,207,"122, 207",-122,,520608.3244,3705103.493
160,2/27/2020 13:12,2/27/2020 13:42,2/27/2020 13:32,2/27/2020,13:32:17,2020,2,13,,Interval,G,409,219,"409, 219",-409,,520513.0501,3705107.395
160,2/27/2020 13:12,2/27/2020 13:42,2/27/2020 13:32,2/27/2020,13:32:17,2020,2,13,,Interval,L,491,210,"491, 210",-491,,520485.8325,3705104.384
160,2/27/2020 13:12,2/27/2020 13:42,2/27/2020 13:42,2/27/2020,13:42:17,2020,2,13,,Interval,B,14,120,"14, 120",-14,,520644.2002,3705074.644
160,2/27/2020 13:12,2/27/2020 13:42,2/27/2020 13:42,2/27/2020,13:42:17,2020,2,13,,Interval,G,522,188,"522, 188",-522,,520475.5482,3705097.072
160,2/27/2020 13:12,2/27/2020 13:42,2/27/2020 13:42,2/27/2020,13:42:17,2020,2,13,,Interval,L,433,197,"433, 197",-433,,520505.0895,3705100.085
162,2/27/2020 11:40,2/27/2020 12:10,2/27/2020 11:50,2/27/2020,11:50:02,2020,2,11,,Interval,B,354,159,"354, 159",-354,,520531.3247,3705087.493
162,2/27/2020 11:40,2/27/2020 12:10,2/27/2020 11:50,2/27/2020,11:50:02,2020,2,11,,Interval,G,493,98,"493, 98",-493,,520485.2005,3705067.204
162,2/27/2020 11:40,2/27/2020 12:10,2/27/2020 11:50,2/27/2020,11:50:02,2020,2,11,,Interval,L,266,232,"266, 232",-266,,520560.5158,3705111.751
162,2/27/2020 11:40,2/27/2020 12:10,2/27/2020 12:00,2/27/2020,12:00:02,2020,2,12,,Interval,B,498,100,"498, 100",-498,,520483.5401,3705067.867
162,2/27/2020 11:40,2/27/2020 12:10,2/27/2020 12:00,2/27/2020,12:00:02,2020,2,12,,Interval,G,466,155,"466, 155",-466,,520494.147,3705086.133
162,2/27/2020 11:40,2/27/2020 12:10,2/27/2020 12:00,2/27/2020,12:00:02,2020,2,12,,Interval,L,231,270,"231, 270",-231,,520572.1234,3705124.375
162,2/27/2020 11:40,2/27/2020 12:10,2/27/2020 12:10,2/27/2020,12:10:02,2020,2,12,,Interval,B,454,207,"454, 207",-454,,520498.1156,3705103.398
162,2/27/2020 11:40,2/27/2020 12:10,2/27/2020 12:10,2/27/2020,12:10:02,2020,2,12,,Interval,G,261,224,"261, 224",-261,,520562.1779,3705109.097
162,2/27/2020 11:40,2/27/2020 12:10,2/27/2020 12:10,2/27/2020,12:10:02,2020,2,12,,Interval,L,244,212,"244, 212",-244,,520567.8245,3705105.118
